tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0105665,movie,Twin Peaks: Fire Walk with Me,1992,134,"Drama,Horror,Mystery",7.3,118751
tt0105682,movie,A Heart in Winter,1992,105,"Drama,Music,Romance",7.5,11597
tt0105690,movie,Under Siege,1992,103,"Action,Thriller",6.5,103224
tt0105695,movie,Unforgiven,1992,130,"Drama,Western",8.2,469458
tt0105698,movie,Universal Soldier,1992,102,"Action,Sci-Fi",6.1,102054
tt0105699,movie,Unlawful Entry,1992,111,"Crime,Drama,Thriller",6.4,22117
tt0105793,movie,Wayne's World,1992,94,"Comedy,Music",7.0,182780
tt0105812,movie,White Men Can't Jump,1992,115,"Comedy,Sport",6.8,104009
tt0105839,movie,Once Upon a Time in China II,1992,113,"Action,Adventure,Biography",7.3,11443
tt0106220,movie,Addams Family Values,1993,94,"Comedy,Fantasy",6.9,123893
tt0106226,movie,The Age of Innocence,1993,139,"Drama,Romance",7.2,75162
tt0106246,movie,Alive,1993,128,"Biography,Drama,Thriller",7.1,68935
tt0106266,movie,Amos & Andrew,1993,96,"Comedy,Crime",5.7,10388
tt0106292,movie,Another Stakeout,1993,108,"Comedy,Crime",5.6,16262
tt0106307,movie,Arizona Dream,1993,142,"Comedy,Drama,Fantasy",7.2,47882
tt0106308,movie,Army of Darkness,1992,81,"Comedy,Horror",7.4,209555
tt0106332,movie,Farewell My Concubine,1993,171,"Drama,Music,Romance",8.1,37317
tt0106333,movie,Baazigar,1993,175,"Crime,Drama,Musical",7.6,32039
tt0106341,movie,Bad Boy Bubby,1993,114,"Comedy,Crime,Drama",7.3,16148
tt0106364,movie,Batman: Mask of the Phantasm,1993,76,"Action,Adventure,Animation",7.8,64079
tt0106375,movie,Beethoven's 2nd,1993,89,"Comedy,Family,Romance",5.0,31585
tt0106387,movie,Benny & Joon,1993,98,"Comedy,Drama,Romance",7.1,65491
tt0106400,movie,The Beverly Hillbillies,1993,92,"Comedy,Family",5.1,21262
tt0106452,movie,Body Snatchers,1993,87,"Horror,Sci-Fi",6.0,21916
tt0106453,movie,Body of Evidence,1993,99,"Drama,Thriller",4.6,17727
tt0106469,movie,Blood in Blood Out,1993,180,"Biography,Crime,Drama",7.9,37910
tt0106471,movie,Boxing Helena,1993,107,"Drama,Mystery,Romance",4.8,14011
tt0106489,movie,A Bronx Tale,1993,121,"Crime,Drama",7.8,186930
tt0106500,movie,CB4,1993,89,"Comedy,Music",6.3,11235
tt0106519,movie,Carlito's Way,1993,144,"Crime,Drama,Thriller",7.9,248832
tt0106557,movie,Children of the Corn II: The Final Sacrifice,1992,92,"Horror,Thriller",4.4,10472
tt0106582,movie,Cliffhanger,1993,113,"Action,Adventure,Thriller",6.5,148824
tt0106598,movie,Coneheads,1993,88,"Comedy,Sci-Fi",5.5,62335
tt0106611,movie,Cool Runnings,1993,98,"Adventure,Comedy,Family",7.0,124058
tt0106627,movie,The Crush,1993,89,"Crime,Drama,Romance",5.9,23560
tt0106664,movie,The Dark Half,1993,122,"Horror,Mystery,Thriller",6.0,22250
tt0106673,movie,Dave,1993,110,"Comedy,Romance",6.9,60377
tt0106677,movie,Dazed and Confused,1993,103,Comedy,7.6,217174
tt0106697,movie,Demolition Man,1993,115,"Action,Sci-Fi,Thriller",6.7,209796
tt0106701,movie,Dennis the Menace,1993,94,"Comedy,Family",5.7,69422
tt0106761,movie,Double Dragon,1994,96,"Action,Adventure,Comedy",4.0,14982
tt0106770,movie,Dragon: The Bruce Lee Story,1993,120,"Action,Biography,Drama",7.0,33915
tt0106856,movie,Falling Down,1993,113,"Crime,Drama,Thriller",7.5,227294
tt0106881,movie,Fearless,1993,122,"Drama,Thriller",7.0,26267
tt0106912,movie,Fire in the Sky,1993,109,"Biography,Drama,Fantasy",6.5,31890
tt0106918,movie,The Firm,1993,154,"Crime,Drama,Mystery",6.9,162130
tt0106941,movie,For Love or Money,1993,96,"Comedy,Drama,Romance",6.2,16754
tt0106950,movie,Fortress,1992,95,"Action,Crime,Sci-Fi",5.9,32210
tt0106965,movie,Free Willy,1993,112,"Adventure,Drama,Family",6.1,89631
tt0106977,movie,The Fugitive,1993,130,"Action,Crime,Drama",7.8,347781
tt0107004,movie,Geronimo: An American Legend,1993,115,"Drama,History,Western",6.6,15426
tt0107007,movie,Gettysburg,1993,254,"Drama,History,War",7.6,32338
tt0107034,movie,The Good Son,1993,87,"Drama,Thriller",6.4,48464
tt0107048,movie,Groundhog Day,1993,101,"Comedy,Drama,Fantasy",8.0,737654
tt0107050,movie,Grumpy Old Men,1993,103,"Comedy,Drama,Romance",7.0,57669
tt0107076,movie,Hard Target,1993,97,"Action,Crime,Thriller",6.2,60110
tt0107091,movie,Heart and Souls,1993,104,"Comedy,Drama,Fantasy",7.0,20313
tt0107096,movie,Heaven & Earth,1993,140,"Action,Biography,Drama",6.8,16158
tt0107120,movie,Hocus Pocus,1993,96,"Comedy,Family,Fantasy",6.9,172988
tt0107131,movie,Homeward Bound: The Incredible Journey,1993,84,"Adventure,Comedy,Drama",7.0,55629
tt0107144,movie,Hot Shots! Part Deux,1993,86,"Action,Comedy",6.6,104118
tt0107151,movie,The House of the Spirits,1993,145,"Drama,Romance",6.9,26602
tt0107156,movie,The Wedding Banquet,1993,106,"Comedy,Drama,Romance",7.6,19008
tt0107206,movie,In the Line of Fire,1993,128,"Action,Crime,Drama",7.2,123695
tt0107207,movie,In the Name of the Father,1993,133,"Biography,Crime,Drama",8.1,203403
tt0107211,movie,Indecent Proposal,1993,117,"Drama,Romance",6.1,87420
tt0107254,movie,Jason Goes to Hell: The Final Friday,1993,87,"Fantasy,Horror,Mystery",4.1,41225
tt0107282,movie,The Joy Luck Club,1993,139,Drama,7.7,19730
tt0107286,movie,Judgment Night,1993,110,"Action,Crime,Drama",6.6,21141
tt0107290,movie,Jurassic Park,1993,127,"Adventure,Sci-Fi",8.2,1184029
tt0107302,movie,Kalifornia,1993,117,"Crime,Drama,Thriller",6.7,62799
tt0107315,movie,Kika,1993,114,Comedy,6.5,16064
tt0107362,movie,Last Action Hero,1993,130,"Action,Adventure,Comedy",6.5,173919
tt0107387,movie,Leprechaun,1992,92,"Comedy,Fantasy,Horror",4.8,33902
tt0107426,movie,Little Buddha,1993,123,Drama,6.2,19287
tt0107438,movie,Look Who's Talking Now,1993,96,"Comedy,Family,Romance",4.4,32669
tt0107468,movie,M. Butterfly,1993,101,"Drama,Romance",6.7,11782
tt0107473,movie,Mad Dog and Glory,1993,97,"Comedy,Crime,Drama",6.3,24111
tt0107478,movie,Made in America,1993,111,Comedy,5.1,18770
tt0107497,movie,Malice,1993,107,"Crime,Mystery,Thriller",6.5,31225
tt0107501,movie,The Man Without a Face,1993,115,Drama,6.7,32977
tt0107507,movie,Manhattan Murder Mystery,1993,104,"Comedy,Mystery",7.3,49924
tt0107529,movie,Matinee,1993,99,"Comedy,Drama",6.9,13686
tt0107554,movie,Menace II Society,1993,97,"Crime,Drama,Thriller",7.5,70468
tt0107612,movie,Mr. Nanny,1993,84,"Action,Comedy,Family",3.9,10811
tt0107614,movie,Mrs. Doubtfire,1993,125,"Comedy,Drama,Family",7.1,317631
tt0107616,movie,Much Ado About Nothing,1993,111,"Comedy,Drama,Romance",7.3,55799
tt0107617,movie,The Scent of Green Papaya,1993,104,"Drama,Music,Romance",7.3,11091
tt0107630,movie,My Life,1993,117,Drama,6.8,12990
tt0107653,movie,Naked,1993,131,"Comedy,Drama",7.6,48965
tt0107659,movie,Loaded Weapon 1,1993,84,"Action,Comedy,Crime",6.2,53239
tt0107665,movie,Needful Things,1993,121,"Crime,Drama,Fantasy",6.3,30530
tt0107688,movie,The Nightmare Before Christmas,1993,76,"Adventure,Animation,Family",7.9,412695
tt0107692,movie,Ninja Scroll,1993,94,"Action,Adventure,Animation",7.8,44897
tt0107711,movie,Nowhere to Run,1993,94,"Action,Drama,Romance",5.7,28115
tt0107756,movie,Orlando,1992,94,"Biography,Drama,Fantasy",7.1,21131
tt0107798,movie,The Pelican Brief,1993,141,"Crime,Drama,Mystery",6.6,104499
tt0107808,movie,A Perfect World,1993,138,"Crime,Drama,Thriller",7.5,93906
tt0107818,movie,Philadelphia,1993,125,Drama,7.7,274980
tt0107822,movie,The Piano,1993,121,"Drama,Music,Romance",7.5,101605
tt0107840,movie,Poetic Justice,1993,109,"Drama,Romance",6.2,18487
tt0107843,movie,Point of No Return,1993,109,"Action,Crime,Drama",6.1,32171
tt0107889,movie,The Program,1993,112,"Action,Drama,Romance",6.5,12287
tt0107927,movie,The Real McCoy,1993,105,"Crime,Drama,Thriller",5.5,10406
tt0107943,movie,The Remains of the Day,1993,134,"Drama,Romance",7.8,93393
tt0107953,movie,Return of the Living Dead III,1993,97,Horror,5.9,18601
tt0107969,movie,Rising Sun,1993,129,"Action,Crime,Drama",6.3,50423
tt0107977,movie,Robin Hood: Men in Tights,1993,104,"Adventure,Comedy,Musical",6.7,146394
tt0107978,movie,RoboCop 3,1993,104,"Action,Crime,Sci-Fi",4.2,57356
tt0107983,movie,Romeo Is Bleeding,1993,110,"Crime,Drama,Romance",6.5,16798
tt0107985,movie,Rookie of the Year,1993,103,"Comedy,Family,Fantasy",6.1,33976
tt0108002,movie,Rudy,1993,114,"Biography,Drama,Sport",7.5,74871
tt0108037,movie,The Sandlot,1993,101,"Comedy,Drama,Family",7.8,115886
tt0108052,movie,Schindler's List,1993,195,"Biography,Drama,History",9.0,1590130
tt0108065,movie,Searching for Bobby Fischer,1993,109,"Biography,Drama,Sport",7.3,44806
tt0108071,movie,The Secret Garden,1993,101,"Drama,Family,Fantasy",7.3,47369
tt0108101,movie,Shadowlands,1993,131,"Biography,Drama,Romance",7.3,21635
tt0108122,movie,Short Cuts,1993,188,"Comedy,Drama",7.6,50073
tt0108147,movie,Sister Act 2: Back in the Habit,1993,107,"Comedy,Family,Music",5.8,63925
tt0108148,movie,Iron Monkey,1993,85,"Action,Crime,Drama",7.5,18170
tt0108149,movie,Six Degrees of Separation,1993,112,"Comedy,Drama,Mystery",6.7,24264
tt0108160,movie,Sleepless in Seattle,1993,105,"Comedy,Drama,Romance",6.8,208167
tt0108162,movie,Sliver,1993,107,"Drama,Thriller",5.1,37710
tt0108171,movie,Sniper,1993,98,"Action,Thriller,War",6.1,26976
tt0108174,movie,So I Married an Axe Murderer,1993,93,"Comedy,Romance",6.5,46101
tt0108185,movie,Sommersby,1993,114,"Drama,Mystery,Romance",6.3,23667
tt0108186,movie,Son in Law,1993,95,"Comedy,Drama,Romance",6.0,23650
tt0108188,movie,Sonatine,1993,94,"Action,Comedy,Crime",7.4,24177
tt0108211,movie,Stalingrad,1993,134,"Drama,War",7.5,39352
tt0108238,movie,Striking Distance,1993,102,"Action,Crime,Mystery",5.9,51622
tt0108255,movie,Super Mario Bros.,1993,104,"Adventure,Comedy,Family",4.2,67877
tt0108265,movie,Swing Kids,1993,112,"Drama,Music",6.8,18346
tt0108281,movie,Tai Chi Master,1993,96,"Action,Comedy,Drama",7.2,11725
tt0108308,movie,Teenage Mutant Ninja Turtles III,1993,96,"Action,Adventure,Comedy",4.8,38851
tt0108330,movie,This Boy's Life,1993,115,"Biography,Drama",7.2,62448
tt0108333,movie,The Three Musketeers,1993,105,"Action,Adventure,Romance",6.4,64249
tt0108358,movie,Tombstone,1993,130,"Biography,Drama,History",7.8,193135
tt0108394,movie,Three Colors: Blue,1993,98,"Drama,Music,Mystery",7.8,118300
tt0108399,movie,True Romance,1993,119,"Crime,Drama,Romance",7.9,261549
tt0108451,movie,Untamed Heart,1993,102,"Drama,Romance",6.8,17009
tt0108473,movie,The Vanishing,1993,109,"Drama,Horror,Mystery",6.3,30474
tt0108500,movie,The Visitors,1993,107,"Comedy,Fantasy",7.0,41217
tt0108525,movie,Wayne's World 2,1993,95,"Comedy,Music",6.2,92374
tt0108526,movie,We're Back! A Dinosaur's Story,1993,72,"Adventure,Animation,Comedy",6.1,17291
tt0108539,movie,Weekend at Bernie's II,1993,97,"Adventure,Comedy,Fantasy",4.9,15262
tt0108550,movie,What's Eating Gilbert Grape,1993,118,Drama,7.7,269636
tt0108551,movie,What's Love Got to Do with It,1993,118,"Biography,Drama,Music",7.4,25720
tt0109015,movie,3 Ninjas Kick Back,1994,93,"Action,Comedy,Family",4.6,10699
tt0109035,movie,Above the Rim,1994,96,"Crime,Drama,Sport",6.6,18312
tt0109040,movie,Ace Ventura: Pet Detective,1994,86,Comedy,6.9,355427
tt0109045,movie,"The Adventures of Priscilla, Queen of the Desert",1994,104,"Comedy,Music",7.5,61750
tt0109068,movie,Airheads,1994,92,"Comedy,Crime,Music",6.2,59900
tt0109117,movie,Andaz Apna Apna,1994,160,"Action,Comedy,Romance",8.0,58048
tt0109127,movie,Angels in the Outfield,1994,102,"Comedy,Drama,Family",6.2,37891
tt0109190,movie,Baby's Day Out,1994,99,"Adventure,Comedy,Crime",6.3,60891
tt0109198,movie,Bad Girls,1994,99,"Action,Adventure,Drama",5.2,14355
tt0109254,movie,Beverly Hills Cop III,1994,104,"Action,Comedy,Crime",5.5,100752
tt0109279,movie,Black Beauty,1994,88,"Adventure,Drama,Family",6.6,11390
tt0109287,movie,Blank Check,1994,93,"Comedy,Crime,Family",5.3,24058
tt0109288,movie,Blankman,1994,92,"Action,Comedy,Crime",5.2,11176
tt0109303,movie,Blown Away,1994,121,"Action,Crime,Drama",6.3,36894
tt0109305,movie,Blue Chips,1994,108,"Drama,Sport",6.3,16449
tt0109327,movie,Brainscan,1994,96,"Horror,Sci-Fi",6.0,14293
tt0109348,movie,Bullets Over Broadway,1994,98,"Comedy,Crime",7.4,43257
tt0109369,movie,Camp Nowhere,1994,96,"Adventure,Comedy,Family",6.1,11597
tt0109370,movie,Canadian Bacon,1995,91,"Action,Comedy",5.9,19581
tt0109382,movie,Dear Diary,1993,100,"Biography,Comedy,Drama",7.2,10109
tt0109402,movie,The Chase,1994,94,"Action,Adventure,Comedy",5.9,20692
tt0109424,movie,Chungking Express,1994,102,"Comedy,Crime,Drama",7.9,112148
tt0109439,movie,City Slickers II: The Legend of Curly's Gold,1994,116,"Comedy,Western",5.6,21767
tt0109440,movie,Fear City: A Family-Style Comedy,1994,100,"Comedy,Horror",7.5,11606
tt0109444,movie,Clear and Present Danger,1994,141,"Action,Crime,Drama",6.9,116978
tt0109445,movie,Clerks,1994,92,Comedy,7.7,240951
tt0109446,movie,The Client,1994,119,"Crime,Drama,Mystery",6.7,86234
tt0109456,movie,Color of Night,1994,121,"Drama,Mystery,Romance",5.2,27590
tt0109484,movie,"Corrina, Corrina",1994,115,"Comedy,Drama,Romance",6.6,15346
tt0109504,movie,Crooklyn,1994,115,"Comedy,Drama",7.1,12372
tt0109506,movie,The Crow,1994,102,"Action,Crime,Drama",7.5,231960
tt0109508,movie,Crumb,1994,119,"Biography,Comedy,Documentary",8.0,23066
tt0109520,movie,D2: The Mighty Ducks,1994,106,"Comedy,Drama,Family",6.1,45967
tt0109555,movie,Darr,1993,178,"Action,Drama,Romance",7.6,27178
tt0109579,movie,Death and the Maiden,1994,103,"Drama,Mystery,Thriller",7.2,29095
tt0109592,movie,Cemetery Man,1994,103,"Comedy,Horror",7.0,26331
tt0109635,movie,Disclosure,1994,128,"Drama,Thriller",6.2,58502
tt0109642,movie,Dolores Claiborne,1995,132,"Crime,Drama,Mystery",7.4,53431
tt0109676,movie,Drop Zone,1994,101,"Action,Adventure,Thriller",5.6,23080
tt0109686,movie,Dumb and Dumber,1994,107,Comedy,7.3,444526
tt0109688,movie,Ashes of Time,1994,100,"Action,Drama",7.0,18352
tt0109707,movie,Ed Wood,1994,127,"Biography,Comedy,Drama",7.8,190429
tt0109759,movie,Exotica,1994,103,Drama,7.0,22610
tt0109813,movie,The Flintstones,1994,91,"Comedy,Family,Fantasy",5.1,92509
tt0109830,movie,Forrest Gump,1994,142,"Drama,Romance",8.8,2507016
tt0109831,movie,Four Weddings and a Funeral,1994,117,"Comedy,Drama,Romance",7.1,182900
tt0109836,movie,Frankenstein,1994,123,"Drama,Horror,Romance",6.3,64034
tt0109842,movie,Fresh,1994,114,"Crime,Drama,Thriller",7.5,16278
tt0109890,movie,The Getaway,1994,115,"Action,Adventure,Crime",5.9,21493
tt0109936,movie,Greedy,1994,113,Comedy,6.3,15608
tt0109951,movie,Guarding Tess,1994,96,"Comedy,Drama",6.2,20888
tt0110005,movie,Heavenly Creatures,1994,99,"Biography,Crime,Drama",7.2,69973
tt0110006,movie,Heavyweights,1995,97,"Comedy,Drama,Family",6.6,33412
tt0110008,movie,Pom Poko,1994,119,"Animation,Comedy,Drama",7.2,39103
tt0110027,movie,Highlander: The Final Dimension,1994,99,"Action,Fantasy,Romance",4.5,23355
tt0110057,movie,Hoop Dreams,1994,170,"Documentary,Drama,Sport",8.3,29615
tt0110074,movie,The Hudsucker Proxy,1994,111,"Comedy,Drama,Fantasy",7.2,90571
tt0110076,movie,Hum Aapke Hain Koun..!,1994,206,"Comedy,Drama,Musical",7.5,24382
tt0110081,movie,To Live,1994,133,"Drama,War",8.3,22473
tt0110093,movie,I Love Trouble,1994,123,"Action,Comedy,Romance",5.4,13289
tt0110099,movie,I.Q.,1994,100,"Comedy,Romance",6.2,27800
tt0110116,movie,Immortal Beloved,1994,121,"Biography,Drama,Music",7.4,27651
tt0110123,movie,In the Army Now,1994,91,"Comedy,War",5.0,15645
tt0110148,movie,Interview with the Vampire: The Vampire Chronicles,1994,123,"Drama,Fantasy,Horror",7.5,378161
tt0110157,movie,Iron Will,1994,108,"Adventure,Family",6.6,10189
tt0110167,movie,It Could Happen to You,1994,101,"Comedy,Drama,Romance",6.4,49339
tt0110169,movie,It's Pat: The Movie,1994,77,Comedy,2.8,10772
tt0110200,movie,Fist of Legend,1994,103,"Action,Drama",7.5,26849
tt0110213,movie,The Jungle Book,1994,111,"Adventure,Family,Fantasy",6.1,20081
tt0110216,movie,Junior,1994,109,"Comedy,Romance,Sci-Fi",4.8,78176
tt0110222,movie,Kabhi Haan Kabhi Naa,1994,158,"Comedy,Drama,Music",7.6,20430
tt0110265,movie,Killing Zoe,1993,96,"Crime,Drama,Thriller",6.4,22447
tt0110308,movie,The Last Seduction,1994,110,"Crime,Drama,Romance",7.0,28881
tt0110322,movie,Legends of the Fall,1994,133,"Drama,Romance,War",7.5,200577
tt0110329,movie,Leprechaun 2,1994,85,"Comedy,Fantasy,Horror",4.7,13372
tt0110357,movie,The Lion King,1994,88,"Adventure,Animation,Drama",8.5,1264807
tt0110363,movie,Little Big League,1994,119,"Comedy,Family,Sport",6.2,12476
tt0110364,movie,Little Giants,1994,107,"Comedy,Family,Sport",6.5,33217
tt0110365,movie,Little Odessa,1994,98,"Crime,Drama",6.7,10008
tt0110366,movie,The Little Rascals,1994,82,"Comedy,Family,Romance",6.4,61757
tt0110367,movie,Little Women,1994,115,"Drama,Family,Romance",7.3,69425
tt0110413,movie,Léon: The Professional,1994,110,"Action,Crime,Drama",8.5,1355520
tt0110428,movie,The Madness of King George,1994,110,"Biography,Comedy,Drama",7.2,20132
tt0110442,movie,Major League II,1994,105,"Comedy,Sport",5.7,29851
tt0110443,movie,Major Payne,1995,95,"Adventure,Comedy,Family",6.3,43562
tt0110475,movie,The Mask,1994,101,"Comedy,Crime,Fantasy",7.0,472886
tt0110478,movie,Maverick,1994,127,"Action,Adventure,Comedy",7.0,125290
tt0110516,movie,Milk Money,1994,110,"Comedy,Romance",5.7,14024
tt0110527,movie,Miracle on 34th Street,1994,114,"Drama,Family,Fantasy",6.7,51080
tt0110538,movie,Mixed Nuts,1994,97,"Comedy,Drama",5.4,14808
tt0110570,movie,The Monster,1994,112,"Comedy,Crime,Mystery",7.3,12513
tt0110598,movie,Muriel's Wedding,1994,106,"Comedy,Drama",7.3,45596
tt0110612,movie,My Father the Hero,1994,90,"Comedy,Romance",5.5,12281
tt0110613,movie,My Girl 2,1994,99,"Comedy,Drama,Family",5.3,22253
tt0110622,movie,Naked Gun 33 1/3: The Final Insult,1994,83,"Comedy,Crime",6.5,128762
tt0110631,movie,Nightwatch,1994,107,Thriller,7.2,20619
tt0110632,movie,Natural Born Killers,1994,119,"Crime,Romance",7.2,268523
tt0110638,movie,Nell,1994,112,Drama,6.5,32559
tt0110647,movie,The NeverEnding Story III,1994,95,"Adventure,Comedy,Family",3.2,13219
tt0110657,movie,The Next Karate Kid,1994,107,"Action,Drama,Family",4.6,38308
tt0110678,movie,No Escape,1994,118,"Action,Drama,Sci-Fi",6.1,24486
tt0110684,movie,Nobody's Fool,1994,110,"Comedy,Drama",7.3,24764
tt0110687,movie,North,1994,87,"Adventure,Comedy,Drama",4.6,15714
tt0110725,movie,On Deadly Ground,1994,101,"Action,Adventure,Thriller",4.6,27026
tt0110729,movie,Once Were Warriors,1994,102,"Crime,Drama",7.9,39475
tt0110737,movie,Only You,1994,109,"Comedy,Romance",6.5,29839
tt0110759,movie,PCU,1994,79,Comedy,6.6,15469
tt0110763,movie,The Pagemaster,1994,75,"Adventure,Animation,Comedy",6.2,27933
tt0110771,movie,The Paper,1994,112,"Comedy,Drama",6.7,17442
tt0110823,movie,Phantasm III: Lord of the Dead,1994,91,"Action,Fantasy,Horror",6.0,11613
tt0110857,movie,Police Academy: Mission to Moscow,1994,83,"Comedy,Crime",3.5,38244
tt0110877,movie,The Postman,1994,108,"Biography,Comedy,Drama",7.8,41664
tt0110882,movie,Before the Rain,1994,113,"Drama,Romance,War",7.8,16735
tt0110889,movie,Priest,1994,98,"Drama,Romance",7.1,11793
tt0110907,movie,Ready to Wear,1994,133,"Comedy,Drama",5.2,16708
tt0110912,movie,Pulp Fiction,1994,154,"Crime,Drama",8.8,2445092
tt0110917,movie,A Pure Formality,1994,108,"Crime,Drama,Thriller",7.5,13644
tt0110932,movie,Quiz Show,1994,133,"Biography,Drama,History",7.5,77993
tt0110950,movie,Reality Bites,1994,99,"Comedy,Drama,Romance",6.6,57759
tt0110955,movie,The Ref,1994,97,"Comedy,Crime,Drama",6.9,28728
tt0110963,movie,Queen Margot,1994,161,"Biography,Drama,History",7.4,20392
tt0110971,movie,Renaissance Man,1994,128,"Comedy,Drama",6.2,20276
tt0110978,movie,Texas Chainsaw Massacre: The Next Generation,1994,87,"Comedy,Horror,Thriller",3.4,28880
tt0110989,movie,Richie Rich,1994,95,"Comedy,Family",5.5,79533
tt0110997,movie,The River Wild,1994,111,"Adventure,Crime,Thriller",6.5,53753
tt0111001,movie,The Road to Wellville,1994,118,"Comedy,Drama",5.9,14073
tt0111003,movie,The Puppet Masters,1994,109,"Horror,Sci-Fi,Thriller",5.9,10483
tt0111070,movie,The Santa Clause,1994,97,"Comedy,Drama,Family",6.6,147907
tt0111127,movie,Serial Mom,1994,95,"Comedy,Crime,Thriller",6.8,38204
tt0111143,movie,The Shadow,1994,108,"Action,Adventure,Crime",6.1,29190
tt0111149,movie,Shallow Grave,1994,89,"Crime,Drama,Thriller",7.2,71090
tt0111161,movie,The Shawshank Redemption,1994,142,Drama,9.3,3203207
tt0111201,movie,Sirens,1994,98,"Comedy,Drama,Romance",5.9,12259
tt0111255,movie,The Specialist,1994,110,"Action,Drama,Thriller",5.6,73740
tt0111257,movie,Speed,1994,116,"Action,Adventure,Thriller",7.3,423912
tt0111280,movie,Star Trek: Generations,1994,118,"Action,Adventure,Mystery",6.6,91559
tt0111282,movie,Stargate,1994,121,"Action,Adventure,Sci-Fi",7.0,220089
tt0111301,movie,Street Fighter,1994,102,"Action,Adventure,Comedy",4.1,79623
tt0111323,movie,Surviving the Game,1994,96,"Action,Adventure,Crime",6.2,14423
tt0111333,movie,The Swan Princess,1994,90,"Adventure,Animation,Comedy",6.5,29465
tt0111341,movie,Satantango,1994,439,Drama,8.2,14371
tt0111400,movie,Terminal Velocity,1994,102,"Action,Mystery,Romance",5.5,15563
tt0111418,movie,Threesome,1994,93,"Comedy,Drama,Romance",6.3,14308
tt0111419,movie,Thumbelina,1994,86,"Adventure,Animation,Family",6.3,20313
tt0111438,movie,Timecop,1994,99,"Action,Crime,Sci-Fi",6.0,70164
tt0111477,movie,Trapped in Paradise,1994,111,"Adventure,Comedy,Crime",5.9,16590
tt0111495,movie,Three Colors: Red,1994,99,"Drama,Mystery,Romance",8.1,116112
tt0111503,movie,True Lies,1994,141,"Action,Comedy,Thriller",7.3,301541
tt0111507,movie,Three Colors: White,1994,92,"Comedy,Drama,Romance",7.6,84763
